,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,ellipticity,fwhm
108,109,213.3216227675162,121.36803265239362,,211,216,118,124,34.0,1.0896025829715699,0.942826799175881,81.06290120855587,0.5012643428075795,0.0,54.16840416617596,0.0,306.40558244863666,,0.13470579648902925,2.3992347030966488
109,110,213.59451702033368,124.04161773645191,,211,216,123,126,8.0,0.8945463312644696,0.20579617139963505,-7.461840540339304,0.9731772811363053,0.0,51.467526993352514,0.0,79.79987342162487,,0.7699435298015972,1.5284262427173883
110,111,214.0855864756287,126.15139928119868,,211,217,124,130,35.0,1.129314756772118,0.7950259477030779,69.09643607051522,0.7102101897800644,0.0,56.297639541387774,0.0,157.92145213562094,,0.29601030807790596,2.2996708133888206
111,112,123.01594294322763,125.71309460610854,,121,126,123,129,32.0,1.1570649963951205,0.8419034513222462,-82.97678023128847,0.685980585504991,0.0,296.849380956254,0.0,876.7711682544409,,0.272380156736892,2.382678106927147
112,113,125.3922772554097,125.0467478917771,,125,128,123,127,17.0,0.6749263226301385,0.5719450943087885,87.4554555980328,0.5309253991361962,0.0,195.83151042778326,0.0,271.1719046941582,,0.15258143721530926,1.473077561541291
113,114,291.13788514819555,127.37897974853482,,288,295,123,131,54.0,1.2182951028177282,1.0257662717331593,-87.23209182620025,0.5395264664679538,0.0,286.67309367185516,0.0,899.4771912774119,,0.15803135926532053,2.6518867396640444
114,115,296.6753970613831,134.47613333191754,,292,301,130,140,80.0,2.041688179984145,1.0955114861513058,57.26596613062424,0.8438549236380428,0.0,103.68596049119802,0.0,554.7725290626162,,0.4634285994838776,3.8581109030083875
115,116,239.32807337952073,143.86916711055332,,235,246,141,147,64.0,1.633691427482298,0.9622252932983617,-5.565376820236486,0.8081414909986533,0.0,176.22390505203424,0.0,1154.459022270912,,0.41101160408164783,3.1570511232621428
116,117,233.24231967457007,145.40482376735216,,230,236,143,148,34.0,1.2164664473044904,0.7695206309628181,-16.147616217408206,0.7744894616196566,0.0,116.90508084378443,0.0,517.4394052504624,,0.367413188692576,2.396804636211203
117,118,84.42205857042146,196.30670878158887,,79,89,192,201,91.0,2.0327041903164482,1.3197894915033308,-3.602403528454354,0.7605514280106964,0.0,27.668031765502974,0.0,413.8294972422959,,0.3507223049026784,4.035522183619394
118,119,77.22845306830914,195.99363025233086,,75,78,194,197,11.0,0.8316645058181038,0.546422027941521,29.58896553483159,0.7538712442675941,0.0,7.46704024472996,0.0,14.673019084350873,,0.34297781843652375,1.6569659771065375
119,120,71.45221576949416,202.14966159715894,,68,78,195,205,73.0,1.7177422402371663,0.8886209390038404,-49.273202219484375,0.8557925607662135,0.0,458.83275070510985,0.0,2081.1385170925364,,0.4826808596840759,3.2202909199495786
